"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"249",1.34190853124791,0.48563936984162,"CO",2024-06-05,1,0,1,1,1,1,0,0,0,1,1,1
"250",0.235175668390905,0.679251489168475,"CO",2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1
"251",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.79330813230885,1.20223431399541,"CT",2024-05-01,1,0,1,1,1,1,0,0,1,1,1,1
"257",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",0.108388834560038,0.129039884588784,"CT",2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
"260",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1.00121668856092,1.4439508308588,"CT",2024-05-06,1,1,1,1,1,0,0,1,1,1,1,0
"262",1.4986259735121,1.40085007087594,"CT",2024-05-07,0,1,0,0,1,1,0,1,0,1,1,1
"263",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",0.131546609917875,0.160890634835847,"CT",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
"265",0.851405763985893,0.808099058530874,"CT",2024-05-10,1,1,1,1,0,1,0,0,0,1,0,1
"266",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.6935536088157,1.04328014028571,"CT",2024-05-13,1,0,1,1,1,1,0,0,1,1,1,1
"269",0.158587999565777,0.198622217390001,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
"270",0.162563127615718,0.206945686109314,"CT",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
"271",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.17513139910257,0.24305428909412,"CT",2024-05-19,1,1,1,1,1,1,0,1,1,0,1,1
"275",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.193320547244829,0.2732531110208,"CT",2024-05-22,1,1,1,1,1,1,0,1,1,1,1,0
"278",0.198275993993793,0.283932697530851,"CT",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
"279",0.196383507546465,0.294918650850019,"CT",2024-05-24,1,1,1,1,1,1,0,0,1,1,1,1
"280",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.772273568966267,0.73696783103184,"CT",2024-05-29,1,1,0,1,1,1,0,0,0,0,1,1
"285",0.583408306736089,0.892232592316835,"CT",2024-05-30,1,1,1,1,1,1,0,0,1,1,1,1
"286",0.232304433025896,0.379546479216707,"CT",2024-05-31,1,1,1,1,1,1,0,1,1,1,1,0
"287",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",0.241862437810555,0.444856139027358,"CT",2024-06-05,1,1,1,1,1,1,0,0,1,1,1,1
"292",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.887841535904837,0.848785163868115,"CT",2024-06-07,1,1,1,1,0,1,0,1,0,0,0,1
"294",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",0.183220926950886,0.374688272167594,"DC",2024-05-16,1,1,1,1,1,1,0,0,1,1,1,1
"314",0.190650427189285,0.376889621629419,"DC",2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1
"315",0.195494320770592,0.378784756735976,"DC",2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1
"316",0.891112342105045,1.37961031720154,"DC",2024-05-19,1,1,0,1,1,1,1,0,0,1,1,1
"317",0.625160091323619,0.648965349505385,"DC",2024-05-20,1,1,1,1,1,1,0,0,1,1,1,1
"318",0.189549956904747,0.382691390656687,"DC",2024-05-21,1,1,1,1,1,1,0,0,1,1,1,1
"319",0.195363435304134,0.383423949368371,"DC",2024-05-22,1,1,1,1,1,1,0,1,1,1,1,0
"320",0.189256083325108,0.383884861181109,"DC",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
"321",0.196334222203908,0.384082752753927,"DC",2024-05-24,1,1,1,1,1,1,0,1,0,1,1,1
"322",0.200674259777731,0.384026593876594,"DC",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
"323",0.623336434645736,0.64605522409785,"DC",2024-05-26,1,0,1,1,1,1,0,0,1,1,1,1
"324",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",0.85977752734459,1.37570546239496,"DC",2024-05-31,1,1,0,1,1,1,0,1,0,1,1,1
"329",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.492375179471519,0.37363147938016,"DC",2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1
"332",0.489854452874246,0.371546833129353,"DC",2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1
"333",0.622974169698197,0.665448883327741,"DC",2024-06-05,1,0,1,1,1,1,0,0,1,1,1,1
"334",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.37576856158764,0.826571109674227,"DE",2024-05-01,0,0,1,1,1,1,0,0,1,1,1,1
"341",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.685762188518006,0.487256492360222,"DE",2024-05-12,1,1,1,1,1,1,0,1,1,1,0,1
"352",0.285352955542392,0.508850035821852,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
"353",0.296609345963747,0.53055254361341,"DE",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
"354",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",1.78386971401989,0.717175497203672,"DE",2024-05-16,0,0,0,1,1,1,0,0,0,1,0,1
"356",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.178789037071,0.893610280105903,"DE",2024-05-22,1,1,0,1,1,1,0,0,0,1,0,1
"362",0.884539388575111,1.2729593264929,"DE",2024-05-23,1,1,0,1,1,1,0,1,0,1,1,1
"363",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",0.787382829981432,0.768253376173112,"DE",2024-05-26,1,1,1,1,1,1,0,1,1,1,0,1
"366",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0.358744713861859,0.330229299612675,"DE",2024-05-28,1,1,1,1,1,1,1,0,1,1,0,1
"368",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2.4700996960272,1.03118898294155,"DE",2024-05-30,1,1,0,1,1,1,0,0,0,1,0,1
"370",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",1.63933043307608,0.972486288233421,"DE",2024-06-05,0,1,1,1,1,1,0,0,1,1,0,1
"376",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",0.834209694342576,1.09432682839833,"DE",2024-06-07,1,1,1,1,0,1,0,1,1,1,0,1
"378",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",0.0745991713489208,0.0942187338762281,"FL",2024-04-30,1,1,1,1,1,1,0,0,1,1,1,1
"382",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",1.04237547926245,1.48517951881873,"FL",2024-05-02,1,1,1,1,1,0,1,0,1,1,1,0
"384",0.0847449374293334,0.104122627726448,"FL",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
"385",2.00160574281841,1.47446002486339,"FL",2024-05-04,0,1,1,1,1,0,0,1,1,1,0,0
"386",0.0979769276234482,0.110842866040639,"FL",2024-05-05,1,1,1,1,1,1,0,1,0,1,1,1
"387",0.299888867636063,0.114222183218764,"FL",2024-05-06,1,1,1,1,1,1,0,1,0,0,1,1
"388",2.1273322036682,0.893451775613721,"FL",2024-05-07,0,1,0,1,1,1,0,0,0,1,1,1
"389",0.819009062355699,0.561334569672965,"FL",2024-05-08,1,1,1,0,1,1,1,0,1,0,1,1
"390",0.565125008538524,0.685758545823141,"FL",2024-05-09,1,1,1,1,1,1,0,1,0,1,1,1
"391",0.1155993862477,0.127741209437046,"FL",2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1
"392",0.621908332539893,0.713673333228586,"FL",2024-05-11,1,0,1,1,1,1,1,0,0,1,1,1
"393",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.373366191210041,0.137732328669412,"FL",2024-05-13,1,1,1,1,1,1,0,1,0,1,0,1
"395",3.86356310812691,1.34580089427057,"FL",2024-05-14,0,1,1,1,0,1,0,0,1,1,0,1
"396",0.613468698684479,0.522165225297023,"FL",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
"397",0.146806172237749,0.147437601419521,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
"398",0.895876196065296,0.730920794551288,"FL",2024-05-17,1,1,1,1,0,1,0,0,0,1,1,1
"399",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",0.644321508367788,0.708663386255082,"FL",2024-05-20,1,0,1,1,1,1,0,0,0,1,1,1
"402",0.673502088834264,0.526359236402885,"FL",2024-05-21,1,1,1,1,1,1,0,1,0,1,1,1
"403",0.182290261291487,0.165420490497442,"FL",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"404",0.824631803027159,1.24676511285958,"FL",2024-05-23,1,0,1,1,1,1,0,0,1,1,1,1
"405",2.14918191911984,1.37160444323059,"FL",2024-05-24,0,1,1,1,0,1,0,0,1,0,0,1
"406",0.206376015309549,0.173420372549959,"FL",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
"407",0.529498773349429,0.175909389787332,"FL",2024-05-26,1,1,1,1,1,1,0,1,0,1,1,1
"408",0.216083120631301,0.178303626175465,"FL",2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1
"409",0.945117339670986,1.42799016281096,"FL",2024-05-28,1,1,1,1,0,1,0,1,1,1,0,1
"410",3.39424726552079,1.22855078334437,"FL",2024-05-29,0,0,1,1,1,1,0,0,0,1,1,1
"411",1.12151064082012,1.24920329657206,"FL",2024-05-30,1,1,1,1,0,1,0,1,1,1,0,1
"412",4.29197648670658,0.986273490704859,"FL",2024-05-31,0,0,0,0,1,0,0,0,0,0,1,0
"413",1.82306424466803,1.42283141460962,"FL",2024-06-01,1,1,1,1,0,1,0,1,0,1,0,1
"414",3.57158917084157,0.833598190370339,"FL",2024-06-02,1,0,0,1,1,1,1,0,0,1,1,1
"415",2.04501061798695,0.818703807858702,"FL",2024-06-03,1,0,1,1,0,1,0,0,1,0,1,1
"416",2.04284312153349,0.949360655429068,"FL",2024-06-04,1,1,1,1,0,1,0,0,0,1,0,1
"417",4.16285018691057,0.994583088419205,"FL",2024-06-05,1,1,1,1,0,1,0,0,0,0,0,1
"418",0.786995086185984,0.760593181384632,"FL",2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1
"419",2.64873488727999,0.915023841445725,"FL",2024-06-07,1,0,1,1,1,1,1,0,0,1,1,1
"420",2.8108819342008,0.777153732230182,"FL",2024-06-08,1,0,1,1,1,1,0,0,0,1,1,1
"421",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",0.10568235914519,0.0189057876925966,"GA",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
"423",0.0168474978449554,0.0200559359040315,"GA",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
"424",0.0189592439593985,0.0212495281858285,"GA",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
"425",0.0183477521581898,0.0224851468483502,"GA",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
"426",1.05175914318989,0.882974299140121,"GA",2024-05-03,1,1,1,1,1,0,0,1,1,1,1,0
"427",1.05169261822131,0.881144040492477,"GA",2024-05-04,1,1,1,1,1,0,0,1,1,1,1,0
"428",0.0221339554121087,0.0264263931919692,"GA",2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
"429",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.0247903858802016,0.0292278551599436,"GA",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
"431",0.0801935712441293,0.0306735130568277,"GA",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
"432",0.0261513401573783,0.0321456297337255,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",0.0285991741250499,0.0351584456120264,"GA",2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
"435",1.16074477263893,1.72382159918286,"GA",2024-05-12,0,1,1,1,0,1,0,1,1,1,0,1
"436",0.257698804341712,0.0382447509335769,"GA",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
"437",1.05962342589921,1.48689871713702,"GA",2024-05-14,0,0,1,1,1,1,0,0,1,1,1,1
"438",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.855874022558378,0.593316325686924,"GA",2024-05-16,1,1,0,1,1,1,0,1,0,1,1,1
"440",1.34797296157577,0.812521514305338,"GA",2024-05-17,0,1,1,1,0,1,0,0,1,0,0,1
"441",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",0.0390354196646376,0.0477483656418953,"GA",2024-05-19,1,1,1,1,1,1,0,1,1,1,1,0
"443",1.67644523531528,1.55477257365975,"GA",2024-05-20,0,0,0,1,1,1,0,0,0,1,1,1
"444",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",0.0441792113709104,0.0525462560708976,"GA",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"446",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",0.906354613467904,0.859547203567231,"GA",2024-05-24,1,1,0,1,1,1,0,1,0,1,1,1
"448",0.0507339356636505,0.0573485551581733,"GA",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
"449",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",NA,NA,"GA",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",NA,NA,"GA",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",0.909779254069206,1.31923979697731,"GA",2024-06-03,1,0,1,1,1,1,1,0,1,0,1,1
"458",1.54052215395561,1.46696963593569,"GA",2024-06-04,0,0,1,1,1,0,0,0,1,1,1,0
"459",NA,NA,"GA",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",NA,NA,"GA",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",0.0766762975169352,0.0824332825863882,"GA",2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1
"462",NA,NA,"GA",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
